action,commitment_debt_after,fce_increment,policy_config_id,policy_name,split,true_progress_increment,verifier_queue_after,event_index,cumulative_fce,cumulative_progress,claim_id,decision_score,deferred,delivered,downgraded_actionability,episode_id,hidden_fields_excluded,observed_feedback_delay,online_features_json,progress_deficit_after,regime,rejected,resource_reservation_waste,role,slot
send_actionable,38.12117166,1.5207,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,44,48.28893999999998,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,39.21184401,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.79268,2.5,48,48.28893999999998,0.79268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,36.71184401,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,0.0,52,48.28893999999998,0.79268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.78641232,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.26610925,0.25,56,48.28893999999998,1.05878925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,35.22773582,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.271491,0.0,60,48.28893999999998,2.3974342500000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,36.04873914,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.661485,0.0,64,48.28893999999998,3.72531575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,38.21512239,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,0.0,68,48.28893999999998,4.92792075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,36.52468676,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.20476775,0.25,72,48.28893999999998,5.1326885,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.63818676,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.23768525,0.25,76,48.28893999999998,5.370373750000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,35.90413095,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.48203,1.0,80,48.28893999999998,6.867987000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.5365497,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.21218725,0.25,84,48.28893999999998,7.7309480000000015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.94088426,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.25921225,0.0,88,48.28893999999998,9.0203735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,36.57623214,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.46569,1.0,92,48.28893999999998,10.5711915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,36.24331864,0.8731,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,96,49.16203999999998,10.5711915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,36.48075564,1.2566,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,100,50.41863999999998,10.5711915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,35.59172484,0.2259,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.75,104,50.644539999999985,10.5711915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.81179479,0.28312,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.75,108,51.36299999999998,10.5711915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.56351361,0.26296,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,112,52.937259999999974,10.5711915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,36.16805356,0.5912,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,116,55.677619999999976,10.5711915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,38.12449711,1.8708,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,2.5,120,57.54841999999998,10.5711915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,39.37370809,1.3166,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,4.0,124,58.86501999999998,10.5711915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,42.80999544,1.0442,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,5.5,128,62.07021999999998,10.5711915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verify_first,40.45483256,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,4.0,132,62.07021999999998,10.5711915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verify_first,39.10981789,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,5.5,136,62.07021999999998,10.5711915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,38.41826251,0.552,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,5.0,140,62.62221999999998,10.5711915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,39.11647891,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.583965,5.5,144,62.62221999999998,11.155156499999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,45.45629816,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,4.0,148,62.62221999999998,13.650236499999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,42.95629816,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.5,152,62.62221999999998,13.650236499999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,40.45629816,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,0.0,156,62.62221999999998,13.650236499999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,37.95629816,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,0.0,160,62.62221999999998,13.650236499999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,36.00402585,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.271282,0.25,164,62.62221999999998,13.921518499999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,36.58215985,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.68552,1.0,168,62.62221999999998,14.607038499999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.82715335,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.21469525,0.25,172,62.62221999999998,14.821733749999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.95881272,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.198341,0.0,176,62.62221999999998,15.940406249999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,35.65831747,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.52326,1.0,180,62.62221999999998,17.311109,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.50620254,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.20434975,0.25,184,62.62221999999998,18.221826499999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,35.5571661,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.500745,0.0,188,62.62221999999998,19.479203749999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,37.05189466,1.2937,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,192,63.91591999999998,20.155266499999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,42.97811266,1.4676,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,196,69.05311999999998,20.155266499999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,42.84829834,0.3878,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,2.5,200,69.44091999999998,20.155266499999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verify_first,41.06853711,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,4.0,204,69.44091999999998,20.155266499999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verify_first,39.41654749,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,5.5,208,69.44091999999998,20.155266499999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verify_first,37.45746021,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,5.0,212,69.44091999999998,20.155266499999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,35.98096737,0.26956,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,4.75,216,69.71047999999998,20.155266499999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,35.64582994,0.302,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,4.25,220,71.03387999999998,20.155266499999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,35.20748646,0.16124,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,4.0,224,72.32365999999999,20.155266499999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,36.40308776,1.3061,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,4.0,228,74.62867999999999,20.155266499999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,35.18648886,0.2322,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,4.75,232,74.86088,20.155266499999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.65451506,0.26398,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,3.75,236,76.07878,20.155266499999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.39263975,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.273999,1.5,240,77.3107,20.429265499999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.96913775,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.232826,0.0,244,77.3107,21.94895674999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,36.65512494,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.589,1.0,248,77.3107,23.500558499999986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,36.29961419,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,0.0,252,77.3107,24.407238499999988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.50634062,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.21730775,0.0,256,77.3107,24.624546249999987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,35.29700125,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.239096,0.25,260,77.3107,25.862400999999988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.51745975,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.3240545,0.0,264,77.3107,26.813455499999986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.78904825,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.3445365,0.0,268,77.3107,28.542669249999985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.72645819,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.28188875,0.25,272,77.3107,30.434432749999985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,36.69130669,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.61104,1.0,276,77.3107,32.21320799999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,44.52101069,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.611515,1.0,280,77.3107,35.44187799999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,44.00343369,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,0.0,284,77.3107,36.55375799999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,43.98074669,1.0218,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,288,78.3325,36.55375799999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,47.02290119,0.7362,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,292,82.50789999999999,36.55375799999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,46.90900719,1.0922,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,296,83.6001,36.55375799999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verify_first,46.36797404,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,2.5,300,85.0958,36.55375799999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,44.79457376,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,3.0,304,85.0958,36.55375799999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verify_first,42.53749931,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.5,308,85.0958,36.55375799999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verify_first,41.18023509,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,3.0,312,85.0958,36.55375799999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verify_first,39.71662064,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,4.5,316,85.0958,36.55375799999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verify_first,38.09786226,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,5.0,320,85.0958,36.55375799999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verify_first,36.31352024,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,5.5,324,85.0958,36.55375799999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.6671697,0.15584,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,4.25,328,85.25164,36.55375799999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,36.5429789,1.1868,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,4.25,332,87.3618,36.55375799999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,36.84335077,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.557175,4.75,336,87.3618,37.11093299999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,37.06422327,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.67298,3.25,340,87.3618,37.783912999999984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,43.15526827,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,2.75,344,87.3618,40.92850799999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,40.65526827,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,0.25,348,87.3618,40.92850799999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,38.15526827,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,0.0,352,87.3618,40.92850799999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,36.32774096,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.2881065,0.25,356,87.3618,41.216614499999984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.61734102,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.26443725,0.25,360,87.3618,41.481051749999985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.62543127,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.21318,0.25,364,87.3618,42.82398124999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,33.79364002,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.26475075,0.25,368,87.3618,44.00498799999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,33.7316379,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.20320025,0.25,372,87.3618,45.33574324999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,33.77566902,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.22848925,0.25,376,87.3618,46.38732674999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,35.61004652,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.587955,1.0,380,87.3618,47.951677499999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,38.15966277,0.6022,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,384,87.964,49.3726875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,38.90068102,1.5386,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,388,89.5026,49.3726875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,39.57841675,1.0255,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,2.5,392,90.5281,49.3726875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,39.73687585,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,3.0,396,92.6579,49.3726875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,37.23687585,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,0.5,400,92.6579,49.3726875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,36.84833835,0.9695,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,404,93.6274,49.3726875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verify_first,35.72646385,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,2.5,408,93.6274,49.3726875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.69331679,0.2588,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,3.25,412,93.88619999999999,49.3726875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,35.13584172,0.5949,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,2.0,416,95.80499999999999,49.3726875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.31571209,0.13658,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.75,420,96.86581999999999,49.3726875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,33.74583932,0.1341,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,424,98.07861999999999,49.3726875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,35.5904725,0.8067,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,428,100.33555999999999,49.3726875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,35.24723175,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.16693875,1.0,432,101.04372,49.53962625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.39657537,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.3190385,0.25,436,101.04372,50.268461499999994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,39.27613681,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.486875,0.0,440,101.04372,52.387702499999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,36.77613681,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,0.0,444,101.04372,52.387702499999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,35.03138087,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.24092475,0.25,448,101.04372,52.628627249999994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.21275431,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.21835275,0.25,452,101.04372,53.43839774999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.56225731,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.223003,0.25,456,101.04372,54.56605724999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.87827344,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.38001425,0.0,460,101.04372,55.967088749999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.96535181,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.26736325,0.25,464,101.04372,57.89224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,34.95138162,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.245575,0.25,468,101.04372,59.2801045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,33.79663375,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.21615825,0.0,472,101.04372,60.54544275000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,35.24816169,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.683905,1.0,476,101.04372,62.17888700000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verify_first,33.96111765,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,480,101.04372,63.10209225000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,33.3758307,0.3785,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,2.5,484,101.42222,63.10209225000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,36.80109039,1.7285,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.5,488,105.1639,63.10209225000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,35.82428819,0.18982,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,2.0,492,105.35372,63.10209225000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_actionable,35.92690856,0.7738,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,1.0,496,106.92837999999999,63.10209225000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,34.71975756,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,0.75,500,107.90813999999999,63.10209225000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
defer,33.91498587,0.0,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,0.0,504,109.27981999999999,63.10209225000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
send_informational_only,33.44186206,0.26382,closed_loop_cpb_cfg002,closed_loop_cpb,test_ood_network,0.0,0.25,508,110.54859999999998,63.10209225000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
